"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighSDIAlt1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"
3759	16698	0	2200	766194.6162	4334252.669	3	0	25	40.02345042	1	1	17.48483052	135.6301378	95.041404	0	0	0.934065934	16.94075001	204.1109357	142.436664	0	0	0.914285714	15.69652676	411.6825414	282.18996	0	0	0.886111111	15.0901654	656.5650183	445.859046	0.13635	1	1	0.13635	95.041404	142.436664	282.18996	445.995396
3760	16699	0	2200	766189.9892	4334247.393	3	0	12	43.4370548	1	1	18.06079477	64.94996883	46.255374	0	0	0.915492958	17.58920924	168.8534882	119.802564	0	0	0.888235294	16.69254853	367.2040892	258.350526	0	0	0.893081761	15.80350558	623.3786713	431.798634	0.5454	1	1	0.5454	46.255374	119.802564	258.350526	432.344034
3761	16700	0	2200	766188.2605	4334249.839	3	0	26	45.91820352	1	1	18.26852841	58.33801419	41.864904	0	0	0.914285714	17.76473232	169.4980468	120.484314	0	0	0.877192982	16.56971803	365.1339236	256.059846	0	0	0.874598071	15.93051633	619.7812332	430.462404	0	0	1	0.5454	41.864904	120.484314	256.059846	430.462404
3762	16701	0	2200	766191.7574	4334255.16	3	0	24	39.84173435	1	0.960784314	18.1113116	126.9820045	91.239966	0	0	0.911111111	17.17232916	205.6514567	144.74916	0	0	0.906862745	16.16611076	418.1740564	290.774556	0	0	0.876470588	15.43862146	641.52444	440.688654	0.13635	1	1	0.13635	91.239966	144.74916	290.774556	440.825004
3763	16702	0	2200	766193.2649	4334262.16	3	0	26	33.75000812	1	0.947368421	17.77885596	137.2963109	98.264718	0	0	0.913385827	16.08197504	259.0256814	179.142084	0	0	0.874476987	15.62023036	461.3202552	316.71378	0.13635	1	0.878787879	15.11332996	662.9834284	449.720478	0.332694	1	1	0.13635	98.264718	179.142084	316.85013	450.053172
3764	16703	0	2206	766200.8186	4334264.594	3	0	29	26.78429907	1	0.928571429	15.80498716	168.4487726	114.441282	0	0	0.905882353	14.98155729	310.8533434	208.102824	0	0	0.89010989	14.87599418	488.6201931	327.081834	0.332694	1	0.908616188	14.70675742	670.7131138	449.442324	0.332694	1	1	0.13635	114.441282	208.102824	327.414528	449.775018
3765	16704	0	2202	766235.4888	4334239.079	3	0	8	41.11297046	1	1	10.11558204	118.1577917	66.969666	0	0	1	10.60148887	175.7915444	101.755278	0	0	1	11.18484578	441.8147483	264.049956	0	0	0.992945326	11.59546753	682.6111716	414.324018	0.79083	1	2	0.79083	66.969666	101.755278	264.049956	415.114848
3766	16705	0	2202	766235.27	4334246.086	3	0	13	42.79941228	1	1	10.80953995	99.12552528	57.992382	0	0	1	11.76254827	221.3786422	135.073764	0	0	0.997297297	11.54591305	445.3537507	269.013096	0	0	0.991023339	11.67739315	678.98017	413.505918	0.13635	1	1	0.13635	57.992382	135.073764	269.013096	413.642268
3767	16706	0	2202	766235.904	4334243.631	3	0	7	45.29439646	1	1	10.34982183	102.887977	59.006826	0	0	1	11.44145868	203.8367136	122.802264	0	0	0.997402597	11.41325272	454.6676113	273.523554	0	0	0.996396396	11.71116354	680.6114589	415.153026	0	0	2	0.79083	59.006826	122.802264	273.523554	415.153026
3768	16707	0	2202	766235.2959	4334253.099	3	0	14	36.51189061	1	1	12.25973918	108.7820548	68.03865	0	0	1	12.58419918	240.1929016	150.28497	0	0	0.993993994	12.24990041	440.8476034	272.53638	0	0	0.978685613	11.82230536	699.8575701	428.406246	0.13635	1	1	0.13635	68.03865	150.28497	272.53638	428.542596
3769	16708	0	2202	766235.5462	4334254.621	3	0	14	35.305112	1	1	12.62336713	113.6943346	72.134604	0	0	1	12.65623295	239.6470809	150.263154	0	0	0.98816568	12.22780797	444.9368158	274.816152	0.13635	1	0.973498233	11.85297042	705.5386306	432.164052	0.332694	1	1	0.13635	72.134604	150.263154	274.952502	432.496746
3770	16709	0	2202	766236.8815	4334248.73	3	0	7	41.11467026	1	1	11.09996857	97.15991294	57.790584	0	0	1	11.7286271	212.4079614	129.794292	0	0	0.997167139	11.76023453	437.3369956	266.269734	0	0	0.98943662	11.64586202	689.8378481	419.4126	0.13635	1	1	0.13635	57.790584	129.794292	266.269734	419.54895
3771	16710	0	2202	766237.1093	4334248.075	3	0	9	41.80102553	1	1	10.83078401	92.80786457	54.381834	0	0	1	11.62128293	200.5924805	122.273226	0	0	0.997222222	11.66071277	439.6526333	266.9733	0	0	0.991197183	11.63449836	688.6181762	418.5945	0.13635	1	1	0.13635	54.381834	122.273226	266.9733	418.73085
3772	16711	0	2202	766239.3319	4334248.041	3	0	8	42.8964162	1	1	10.74656393	95.06419717	55.429002	0	0	1	11.48698917	192.9497656	117.304632	0	0	0.997175141	11.57010076	426.8727517	258.459606	0	0	0.986038394	11.50607927	682.7541306	413.015058	0.13635	1	1	0.13635	55.429002	117.304632	258.459606	413.151408
3773	16712	0	2202	766239.3898	4334246.666	3	0	8	44.12132154	1	1	10.49741169	95.99154621	55.292652	0	0	1	11.31916646	197.3465597	118.793574	0	0	0.997282609	11.43281414	434.9549624	262.342854	0	0	0.992932862	11.55047304	679.5291998	411.842448	0	0	1	0.13635	55.292652	118.793574	262.342854	411.842448
3774	16713	0	2204	766240.7024	4334248.033	3	0	11	43.60357649	1	1	10.85007548	95.15679662	55.859868	0	0	1	11.19164921	188.8200636	113.399568	0	0	0.997191011	11.43459663	421.2799724	253.867338	0	0	0.986013986	11.43871204	675.3988009	407.479248	0.13635	1	1	0.13635	55.859868	113.399568	253.867338	407.615598
3775	16714	0	2204	766245.1022	4334251.291	3	0	13	43.46832871	1	1	11.08619026	93.02474601	55.636254	0	0	1	11.05919899	189.5286954	113.399568	0	0	0.997142857	11.60812523	423.9052886	257.221548	0	0	0.980530973	11.2753261	653.1083872	391.068162	0.13635	1	1	0.13635	55.636254	113.399568	257.221548	391.204512
3776	16715	0	2204	766243.7251	4334248.484	3	0	6	44.88675719	1	1	10.78381647	92.88314194	54.545454	0	0	1	10.99652351	187.6960957	112.117878	0	0	1	11.46417787	424.787816	256.616154	0	0	0.985890653	11.31277313	660.3814743	395.764056	0	0	1	0.13635	54.545454	112.117878	256.616154	395.764056
3777	16716	0	2204	766243.836	4334247.964	3	0	11	45.37645635	1	1	10.42240404	85.53434981	49.173264	0	0	1	10.95661158	185.4462068	110.650752	0	0	1	11.46449041	426.0767567	257.34699	0	0	0.985915493	11.28004595	658.2214173	394.171488	0	0	1	0.13635	49.173264	110.650752	257.34699	394.171488
3778	16717	0	2204	766245.7786	4334248.604	3	0	13	46.0024889	1	1	10.64233336	85.89373045	50.034996	0	0	1	10.78343572	190.1271075	112.254228	0	0	1	11.40428395	428.1408272	258.197814	0	0	0.985790409	11.26335797	651.060342	389.546496	0	0	1	0.13635	50.034996	112.254228	258.197814	389.546496
3779	16718	0	2204	766244.1573	4334246.298	3	0	10	46.19047886	1	1	10.29509645	92.01924028	52.60383	0	0	1	10.58922738	174.3067341	102.131604	0	0	1	11.34165562	428.9710018	258.175998	0	0	0.989528796	11.24532092	660.3421705	395.19684	0	0	2	0.79083	52.60383	102.131604	258.175998	395.19684
3780	16719	0	2204	766246.5566	4334244.19	3	0	5	43.87322768	1	1	9.837180233	81.96097912	45.917226	0	0	1	10.32786544	180.1315371	104.133222	0	0	1	11.06060118	418.3052935	249.542316	0	0	0.989761092	11.05379233	655.4105761	389.846466	0.349056	1	2	0.79083	45.917226	104.133222	249.542316	390.195522
3781	16720	0	2204	766245.9639	4334243.266	3	0	6	42.99544067	1	1	10.00059522	81.07600048	45.819054	0	0	1	10.34301803	183.6968115	106.18938	0	0	1	11.00035511	425.3780586	253.431018	0	0	0.993103448	11.10625398	653.4995394	389.519226	0.349056	1	2	0.79083	45.819054	106.18938	253.431018	389.868282
3782	16721	0	2204	766245.6312	4334241.196	3	0	5	40.96240868	1	1	9.839408188	80.92852563	45.410004	0	0	1	10.03336539	184.0826465	104.318658	0	0	1	10.81277164	424.3486924	250.600392	0	0	0.993067591	11.00861323	640.3176725	380.056536	0.79083	1	2	0.79083	45.410004	104.318658	250.600392	380.847366
3783	16722	0	2204	766241.5864	4334239.269	3	0	6	39.64586878	1	1	9.856039237	99.95482426	56.159838	0	0	1	10.12756474	182.1157795	103.48965	0	0	1	10.90156524	456.7156415	270.289332	0	0	0.993006993	11.08895452	641.7413243	382.27086	0.79083	1	2	0.79083	56.159838	103.48965	270.289332	383.06169
3784	16723	0	2204	766244.6296	4334239.045	3	0	14	38.9329156	1	1	9.633383795	87.61346736	48.589686	0	0	1	9.985666811	185.2064309	104.41683	0	0	1	10.68403083	428.5663652	251.516664	0	0	0.993138937	10.99953058	646.168992	383.38893	0.79083	1	2	0.79083	48.589686	104.41683	251.516664	384.17976
3785	16724	0	2204	766243.9843	4334238.304	3	0	8	38.28472193	1	1	9.507457735	86.63468658	47.820672	0	0	1	9.923444335	188.9613634	106.342092	0	0	1	10.68406029	433.9772984	254.630898	0	0	0.993138937	11.00610064	646.6816723	383.847066	0.79083	1	2	0.79083	47.820672	106.342092	254.630898	384.637896
3786	16725	0	2204	766246.9511	4334237.425	3	0	12	37.09699096	1	1	9.267839939	72.21776128	39.35061	0	0	1	9.813352475	199.1362642	111.348864	0	0	1	10.46920802	428.8738119	249.27507	0	0	0.995098039	10.93333	672.6775544	397.694772	0.79083	1	2	0.79083	39.35061	111.348864	249.27507	398.485602
3787	16726	0	2204	766250.5545	4334235.263	3	0	9	34.86715761	1	1	9.18036327	72.95535058	39.530592	0	0	1	9.718927264	195.6246532	109.21635	0	0	0.995423341	10.10177566	424.2070368	242.659368	0.349056	1	0.995169082	10.60580205	650.1540343	379.745658	0.79083	1	2	0.79083	39.530592	109.21635	243.008424	380.536488
3788	16727	0	2197	766248.9004	4334230.629	3	0	8	30.22119627	1	1	9.446411693	86.91929831	47.69523	0	0	1	9.835310536	225.0408057	126.620064	0	0	0.993492408	9.892670203	434.2878014	244.99368	0.79083	1	0.992063492	10.46616787	645.9200697	374.591628	1.139886	1	2	0.79083	47.69523	126.620064	245.78451	375.731514
3789	16728	0	2197	766247.7301	4334231.065	3	0	13	30.70082127	1	1	9.366963222	87.80666269	47.853396	0	0	1	9.685308194	211.4434544	118.182726	0	0	0.993288591	10.05356441	430.7676424	245.310012	0.79083	1	0.991922456	10.55720349	642.7195028	374.449824	1.139886	1	2	0.79083	47.853396	118.182726	246.100842	375.58971
3790	16729	0	2204	766241.7908	4334234.794	3	0	13	35.22615592	1	1	9.860566375	110.6705836	62.044704	0	0	1	9.76658275	187.9944252	105.087672	0	0	0.997619048	10.59922994	440.1434756	256.730688	0.349056	1	0.991596639	11.06580044	665.7783651	396.036756	0.79083	1	2	0.79083	62.044704	105.087672	257.079744	396.827586
3791	16730	0	2204	766240.3767	4334234.947	3	0	10	35.70879484	1	1	9.873996066	112.7999921	63.277308	0	0	1	9.780328335	183.6266627	102.775176	0	0	0.99754902	10.67397119	431.8287414	252.907434	0.349056	1	0.991467577	11.12375897	661.1490524	394.122402	0.79083	1	2	0.79083	63.277308	102.775176	253.25649	394.913232
3792	16731	0	2197	766245.8739	4334229.658	3	0	5	29.46414561	1	1	9.231815374	90.80021506	49.271436	0	0	1	9.558916327	211.9793757	117.610056	0	0	0.993135011	10.01183208	419.0752666	237.810762	0.79083	1	0.991922456	10.57479544	644.9831037	375.69879	1.139886	1	2	0.79083	49.271436	117.610056	238.601592	376.838676
3793	16732	0	2197	766246.7776	4334228.839	3	0	8	28.55235609	1	1	9.198030962	90.22804085	48.911472	0	0	1	9.610678708	218.1488228	121.40604	0	0	0.993243243	9.949646984	422.3236467	238.645224	0.79083	1	0.992025518	10.49045659	645.4376428	374.531634	1.139886	1	2	0.79083	48.911472	121.40604	239.436054	375.67152
3794	16733	0	2197	766245.6517	4334229.86	3	0	6	29.69233995	1	1	9.223125161	90.6547651	49.178718	0	0	1	9.592104804	213.0751612	118.428156	0	0	0.993135011	10.0009195	418.5689732	237.292632	0.79083	1	0.991883117	10.57614355	641.8953411	373.964418	1.139886	1	2	0.79083	49.178718	118.428156	238.083462	375.104304
3795	16734	0	2197	766246.6709	4334226.998	3	0	5	26.73098889	1	1	9.18863616	98.51440466	53.416476	0	0	1	9.504455661	220.5051245	122.185962	0	0	0.993318486	9.944589212	427.3849101	241.099524	0.79083	1	0.992025518	10.39461769	636.654155	367.719588	1.139886	1	2	0.79083	53.416476	122.185962	241.890354	368.859474
3796	16735	0	2197	766242.7996	4334230.899	3	0	6	31.20525247	1	1	9.640494304	105.213903	58.292352	0	0	1	9.692668677	211.1176177	117.850032	0	0	0.992941176	10.14120169	415.5132959	237.265362	0.79083	1	0.990243902	10.79851115	661.8383129	389.219256	1.139886	1	2	0.79083	58.292352	117.850032	238.056192	390.359142
3797	16736	0	2197	766244.8444	4334228.236	3	0	6	28.20337707	1	1	9.378927749	98.24094076	53.732808	0	0	1	9.492929078	214.8886774	118.940832	0	0	0.993087558	10.01480386	417.223228	236.310912	0.79083	1	0.991869919	10.51842454	636.0444818	369.29034	1.139886	1	2	0.79083	53.732808	118.940832	237.101742	370.430226
3798	16737	0	2197	766245.4455	4334227.539	3	0	5	27.42157016	1	1	9.278305692	99.14167843	53.9946	0	0	1	9.539604215	220.8097683	122.595012	0	0	0.993119266	9.97057884	416.4780297	235.31283	0.79083	1	0.991974318	10.45790332	638.5404944	369.824832	1.139886	1	2	0.79083	53.9946	122.595012	236.10366	370.964718
3799	16738	0	2197	766242.2112	4334230.409	3	0	13	30.85962923	1	1	9.770241917	110.1735209	61.433856	0	0	1	9.701464892	209.5524224	117.037386	0	0	0.992805755	10.16727564	409.2871333	233.9766	0.79083	1	0.990163934	10.82951608	659.662195	388.259352	1.139886	1	2	0.79083	61.433856	117.037386	234.76743	389.399238
3800	16739	0	2197	766244.0451	4334227.21	3	0	6	27.33878226	1	1	9.343214231	100.0214153	54.752706	0	0	1	9.580025701	226.2322618	125.638344	0	0	0.993055556	10.00871713	415.2111085	234.93105	0.79083	1	0.990275527	10.54345746	640.2865034	372.26277	1.139886	1	2	0.79083	54.752706	125.638344	235.72188	373.402656
3801	16740	0	2196	766239.5032	4334232.601	3	0	12	33.69304293	1	1	9.852823199	120.8108375	67.771404	0	0	1	9.740929847	194.5708217	108.676404	0	0	0.99513382	10.65713714	433.5288903	253.349208	0.79083	1	0.991496599	11.08307137	660.4562442	392.584374	0.79083	1	2	0.79083	67.771404	108.676404	254.140038	393.375204
3802	16741	0	2197	766241.3962	4334228.759	3	0	12	29.47089224	1	1	9.804335776	112.2984424	62.91189	0	0	1	9.6183312	221.3173474	123.113142	0	0	0.992805755	10.11523961	406.5717795	231.587748	0.79083	1	0.990016639	10.79537557	646.6121648	380.094714	1.139886	1	2	0.79083	62.91189	123.113142	232.378578	381.2346
3803	16742	0	2197	766243.2669	4334224.924	3	0	10	25.28148568	1	1	9.44260508	113.7473879	62.731908	0	0	0.996078431	9.497824036	225.8413235	124.967502	0.349056	1	0.992990654	10.12863277	419.0563309	238.356162	0.79083	1	0.990180033	10.46343885	626.5126446	363.050964	1.139886	1	2	0.79083	62.731908	125.316558	239.146992	364.19085
3804	16743	0	2197	766244.4407	4334222.091	3	0	7	22.25167607	1	1	9.377849217	124.9110864	68.589504	0	0	0.992481203	9.670519086	241.048193	134.653806	0.79083	1	0.988687783	10.11595641	430.9623537	245.015496	1.139886	1	0.990131579	10.26677221	606.5044357	347.807034	1.139886	1	2	0.79083	68.589504	135.444636	246.155382	348.94692
3805	16744	0	2197	766244.5576	4334221.116	3	0	9	21.27570397	1	1	9.347640257	128.7063949	70.531128	0	0	0.99245283	9.700652638	241.4402474	134.981046	0.79083	1	0.988814318	10.14178761	437.6081775	249.073272	1.139886	1	0.99009901	10.2394224	602.6408216	344.812788	1.139886	1	2	0.79083	70.531128	135.771876	250.213158	345.952674
3806	16745	0	2197	766240.7301	4334227.73	3	0	8	28.67827769	1	1	9.733642774	112.0460841	62.524656	0	0	1	9.597148699	223.2833904	124.0785	0	0	0.992840095	10.19286439	413.5105232	236.289096	0.79083	1	0.989864865	10.76433778	633.9516641	372.224592	1.139886	1	2	0.79083	62.524656	124.0785	237.079926	373.364478
3807	16746	0	2196	766239.8328	4334229.673	3	0	7	30.80334372	1	1	9.855987818	114.1925379	64.106316	0	0	1	9.706813186	215.5893946	120.249792	0	0	0.992736077	10.22627216	409.9421832	234.418374	0.79083	1	0.989672978	10.85688594	630.9716158	371.58102	1.139886	1	2	0.79083	64.106316	120.249792	235.209204	372.720906
3808	16747	0	2196	766237.9166	4334233.822	3	0	9	35.34727478	1	1	10.03604614	122.6144182	69.216714	0	0	1	10.05991901	197.9547023	112.046976	0	0	0.997487437	10.6656302	421.1684769	246.308094	0.349056	1	0.991452991	11.18693492	667.1026028	397.929294	0.79083	1	2	0.79083	69.216714	112.046976	246.65715	398.720124
3809	16748	0	2196	766238.1956	4334232.939	3	0	10	34.42158345	1	1	9.88931279	127.251545	71.47467	0	0	1	10.05128359	206.2987654	116.813772	0	0	0.995073892	10.61523284	425.6449341	248.287896	0.79083	1	0.99137931	11.17585138	660.1286078	393.735168	0.79083	1	2	0.79083	71.47467	116.813772	249.078726	394.525998
3810	16749	0	2196	766238.8949	4334229.612	3	0	9	31.05188954	1	1	9.791527754	118.5894961	66.407904	0	0	1	9.756476885	216.3950173	120.964266	0	0	0.992788462	10.32596745	419.2163787	240.755922	0.79083	1	0.987740806	10.88657915	622.7651779	367.152372	1.139886	1	2	0.79083	66.407904	120.964266	241.546752	368.292258
3811	16750	0	2196	766238.5582	4334228.223	3	0	7	29.8707681	1	1	9.752085654	116.8331326	65.355282	0	0	1	9.741092797	225.1243788	125.758332	0	0	0.992736077	10.33808069	417.2042357	239.572404	0.79083	1	0.987740806	10.9123428	624.9410126	368.892198	1.139886	1	2	0.79083	65.355282	125.758332	240.363234	370.032084
3812	16751	0	2196	766236.4222	4334233.668	3	0	9	35.71974405	1	1	9.930586154	127.1081332	71.534664	0	0	1	10.06563824	200.0793297	113.27958	0	0	0.997429306	10.69311851	413.299616	241.96671	0.349056	1	0.989528796	11.20834378	655.6305206	391.231782	0.79083	1	2	0.79083	71.534664	113.27958	242.315766	392.022612
3813	16752	0	2196	766237.5104	4334227.361	3	0	6	29.47892067	1	1	9.722297924	119.946244	67.018752	0	0	1	9.770965878	230.5004841	129.134358	0	0	0.992481203	10.3326291	403.0747279	231.16779	0.79083	1	0.987588652	10.92022605	617.9619622	364.8726	1.139886	1	2	0.79083	67.018752	129.134358	231.95862	366.012486
3814	16753	0	2196	766237.1107	4334225.454	3	0	10	27.9208999	1	1	9.906974722	128.1767731	72.2655	0	0	1	9.674793332	224.9937728	125.583804	0	0	0.992555831	10.34902142	407.4519991	234.238392	0.79083	1	0.9875	10.81748369	604.9243192	355.486266	1.139886	1	2	0.79083	72.2655	125.583804	235.029222	356.626152
3815	16754	0	2196	766235.9718	4334231.784	3	0	9	34.14810042	1	1	9.924530029	128.9498218	72.521838	0	0	1	9.951042951	205.9925998	116.11566	0	0	0.994871795	10.67454338	412.8332848	241.126794	0.79083	1	0.989565217	11.17315719	654.597768	390.140982	0.79083	1	2	0.79083	72.521838	116.11566	241.917624	390.931812
3816	16755	0	2196	766236.133	4334229.349	3	0	9	31.85784595	1	1	9.70766738	123.2859852	68.873112	0	0	1	9.869487305	222.9312016	125.376552	0	0	0.992424242	10.43933405	406.1765495	234.183852	0.79083	1	0.987364621	11.07293097	620.4543595	368.461332	1.139886	1	2	0.79083	68.873112	125.376552	234.974682	369.601218
3817	16756	0	2196	766235.0654	4334228.116	3	0	9	31.21992553	1	1	9.769023673	126.4609401	70.787466	0	0	1	9.924076185	224.8461415	126.767322	0	0	0.992307692	10.54604533	406.2450355	235.356462	0.79083	1	0.987179487	11.08671662	612.6936247	364.016322	1.139886	1	2	0.79083	70.787466	126.767322	236.147292	365.156208
3818	16757	0	2196	766234.2682	4334227.864	3	0	9	31.37471109	1	1	9.817704617	133.2376245	74.648898	0	0	1	9.963067392	226.1615633	127.765404	0	0	0.992248062	10.58153255	405.436301	235.111032	0.79083	1	0.987179487	11.1641857	619.4011362	369.121266	1.139886	1	2	0.79083	74.648898	127.765404	235.901862	370.261152
3819	16758	0	2196	766233.5929	4334229.514	3	0	9	33.14601713	1	1	9.762282432	128.8171174	72.249138	0	0	1	9.987216499	218.6079824	123.489468	0	0	0.9921875	10.74392559	411.7015018	240.49413	0.79083	1	0.985294118	11.17761163	618.2761409	368.646768	1.139886	1	2	0.79083	72.249138	123.489468	241.28496	369.786654
3820	16759	0	2196	766233.414	4334228.612	3	0	6	32.4450827	1	1	9.798687959	130.8462634	73.312668	0	0	1	10.00775561	223.9291277	126.729144	0	0	0.992125984	10.63498483	402.4187625	233.791164	0.79083	1	0.985212569	11.15154148	612.6738412	364.894416	1.139886	1	2	0.79083	73.312668	126.729144	234.581994	366.034302
3821	16760	0	2196	766234.3274	4334233.713	3	0	7	36.57744928	1	1	9.981561949	128.1944409	72.270954	0	0	1	10.05499583	198.9430572	112.48875	0	0	0.997395833	10.89641092	420.8536343	248.664222	0	0	0.989342806	11.27061391	649.3986308	388.662948	0.79083	1	2	0.79083	72.270954	112.48875	248.664222	389.453778
3822	16761	0	2196	766233.5822	4334233.284	3	0	9	36.50524043	1	1	9.977418112	128.0826899	72.21096	0	0	1	10.0929331	206.9536221	117.228276	0	0	0.997354497	10.95746949	417.6881159	247.52979	0	0	0.989304813	11.38126069	656.5638741	394.918686	0.79083	1	2	0.79083	72.21096	117.228276	247.52979	395.709516
3823	16762	0	2196	766229.163	4334230.116	3	0	6	35.97594883	1	1	10.03900842	138.1069837	78.052194	0	0	1	10.19389796	223.8319455	127.519974	0	0	0.994382022	10.97481796	396.6873247	233.862066	0	0	0.984790875	11.58704199	633.2936113	383.699808	0.79083	1	2	0.79083	78.052194	127.519974	233.862066	384.490638
3824	16763	0	2196	766228.8394	4334233.735	3	0	12	39.18670466	1	1	10.31392501	124.0033839	70.782012	0	0	1	10.3174387	220.933256	126.565524	0	0	0.997214485	11.4908223	428.7728903	258.530508	0	0	0.99047619	11.90497751	658.4255913	404.272296	0.79083	1	2	0.79083	70.782012	126.565524	258.530508	405.063126
