TreeNum	RecordNum	Response	Elevation	Easting	Northing	ElevCat	IndEdge15M	IndDBHIn	DeadDist	DeadDistInd	PropJP25	NeighQMD25	NeighSDIAlt25	NeighBSA25	BSADead25	BSADeadInd25	PropJP5	NeighQMD5	NeighSDIAlt5	NeighBSA5	BSADead5	BSADeadInd5	PropJP1	NeighQMD1	NeighSDIAlt1	NeighBSA1	BSADead1	BSADeadInd1	PropJP15	NeighQMD15	NeighSDIAlt15	NeighBSA15	BSADead15	BSADeadInd15	TreesPClus	BAPClus	NeighBSA9125	NeighBSA915	NeighBSA911	NeighBSA9115	BSADead25NEW	BSADeadInd25NEW	BSADead5NEW	BSADeadInd5NEW	BSADead1NEW	BSADeadInd1NEW	BSADead15NEW	BSADeadInd15NEW
9375	3311	0	2185	766027.5941	4334370.891	2	0	10	20.22560673	1	0.751724138	8.842296472	114.9435536	61.831998	0	0	0.799256506	9.074462224	219.9642197	119.464416	0.578124	1	0.796334012	9.898768928	461.4075438	260.259426	0.714474	1	0.810084034	10.55871178	613.737862	357.531516	1.968894	1	1	0.441774	61.831998	120.04254	260.9739	359.50041	0	0	0.441774	1	0.578124	1	1.832544	1
9376	3312	0	2185	766027.8953	4334372.402	2	0	14	21.46425621	1	0.772413793	8.829808449	114.9018432	61.65747	0	0	0.805860806	9.023221072	221.3451864	119.895282	0.578124	1	0.808641975	9.859279598	454.0783636	255.536262	0.714474	1	0.81270903	10.56179944	617.2743711	359.565858	1.968894	1	1	0.441774	61.65747	120.473406	256.250736	361.534752	0	0	0.441774	1	0.578124	1	1.832544	1
9377	3313	0	2185	766029.1109	4334376.181	2	0	9	24.56611345	1	0.863945578	8.560310249	111.1854419	58.750488	0	0	0.826989619	9.204931788	241.4160652	132.166782	0.578124	1	0.808421053	9.956408186	448.2449046	253.567368	1.423494	1	0.816693944	10.561159	631.6564833	367.430526	1.968894	1	1	0.441774	58.750488	132.744906	254.990862	369.39942	0	0	0.441774	1	1.287144	1	1.832544	1
9378	3314	0	2185	766024.8046	4334371.827	2	0	11	22.40449566	1	0.729508197	8.866958375	97.0557689	52.314768	0	0	0.778210117	9.046250365	209.1406417	113.366844	0.578124	1	0.795546559	10.01244124	472.1689293	267.911388	0.714474	1	0.805996473	10.47193005	578.1986043	335.53008	1.423494	1	1	0.441774	52.314768	113.944968	268.625862	336.953574	0	0	0.441774	1	0.578124	1	1.287144	1
9379	3315	0	2185	766021.7988	4334370.61	2	0	8	23.176672	1	0.724137931	9.040140371	95.30857621	51.70392	0	0	0.731404959	9.230384607	203.9821479	111.523392	0.529038	1	0.78556701	10.02947838	464.4686457	263.886336	0.714474	1	0.797891037	10.46532998	578.9444382	335.704608	2.819718	1	1	0.441774	51.70392	112.05243	264.60081	338.524326	0	0	0.441774	1	0.578124	1	2.683368	1
9380	3316	0	2185	766022.1178	4334372.881	2	0	6	24.7770293	1	0.745454545	9.05438116	90.60683998	49.184172	0	0	0.765182186	9.208294246	208.4885352	113.764986	0.441774	1	0.786919831	10.03801286	454.4719789	258.290532	0.714474	1	0.801801802	10.42939659	562.6759483	325.691064	1.423494	1	1	0.441774	49.184172	114.20676	259.005006	327.114558	0	0	0.441774	1	0.578124	1	1.287144	1
9381	3317	0	2185	766022.8167	4334373.538	2	0	8	24.91892103	1	0.774774775	8.993991989	90.48835795	48.971466	0	0	0.78313253	9.105342282	206.4757842	112.139694	0.441774	1	0.78914405	10.02449631	458.4239272	260.335782	0.714474	1	0.802491103	10.4203543	568.0477897	328.679856	1.968894	1	1	0.441774	48.971466	112.581468	261.050256	330.64875	0	0	0.441774	1	0.578124	1	1.832544	1
9382	3318	0	2185	766021.8769	4334377.939	2	0	10	29.15080242	1	0.873684211	9.151358829	79.82464006	43.392024	0	0	0.806818182	9.281375943	226.6796116	124.034868	0	0	0.805309735	10.00992811	430.5649529	244.824606	0.714474	1	0.798181818	10.36728812	551.020269	318.306348	1.968894	1	1	0.441774	43.392024	124.034868	245.53908	320.275242	0	0	0	0	0.578124	1	1.832544	1
9383	3319	0	2185	766022.8663	4334378.252	2	0	9	28.93820911	1	0.87254902	9.040215163	84.02543212	45.464544	0	0	0.812030075	9.220767668	226.1397957	123.347664	0	0	0.803532009	9.919204857	425.1619866	240.406866	1.156248	1	0.801431127	10.38192758	561.4601695	324.496638	1.968894	1	1	0.441774	45.464544	123.347664	241.563114	326.465532	0	0	0	0	1.019898	1	1.832544	1
9384	3320	0	2185	766025.6595	4334378.022	2	0	13	27.50891409	1	0.843478261	9.049141204	94.64424011	51.360318	0	0	0.819188192	9.190882696	228.6488596	124.852968	0	0	0.806034483	9.995304575	439.4303026	249.558678	1.423494	1	0.807958478	10.48883987	590.1940027	342.614826	1.968894	1	1	0.441774	51.360318	124.852968	250.982172	344.58372	0	0	0	0	1.287144	1	1.832544	1
9385	3321	0	2185	766022.262	4334381.391	2	0	10	32.00170411	1	0.908163265	9.284065788	84.52637133	46.069938	0	0	0.845849802	9.453443232	223.1081845	123.31494	0	0	0.806306306	9.959142044	418.9372098	237.478068	1.287144	1	0.806215722	10.35749863	547.5906289	315.95022	1.968894	1	1	0.441774	46.069938	123.31494	238.765212	317.919114	0	0	0	0	1.150794	1	1.832544	1
9386	3322	0	2185	766022.188	4334383.734	2	0	12	32.01866856	1	0.911764706	9.625843482	93.41850012	51.545754	0	0	0.876068376	9.592554092	211.1899047	117.435528	0	0	0.818396226	10.05391195	404.9841998	230.993262	1.287144	1	0.806331471	10.35574765	537.0290634	309.994452	1.968894	1	3	1.25442	51.545754	117.435528	232.280406	311.963346	0	0	0	0	1.150794	1	1.832544	1
9387	3323	0	2185	766025.0513	4334382.977	2	0	14	30.55436801	1	0.88976378	9.260448451	109.2190737	59.399514	0	0	0.873076923	9.37980646	226.713414	124.76025	0	0	0.819861432	10.05197267	412.9805438	235.31283	1.832544	1	0.815742397	10.36865748	560.5074565	323.66763	1.968894	1	3	1.25442	59.399514	124.76025	237.145374	325.636524	0	0	0	0	1.696194	1	1.832544	1
9388	3324	0	2189	766024.4011	4334385.45	2	0	15	29.23204352	1	0.890625	9.389988019	112.6729877	61.553844	0	0	0.884297521	9.554757372	216.8266351	120.495222	0	0	0.830508475	10.0444956	393.0981493	223.957602	1.832544	1	0.823747681	10.33644548	537.5747465	310.00536	1.968894	1	3	1.25442	61.553844	120.495222	225.790146	311.974254	0	0	0	0	1.696194	1	1.832544	1
9389	3325	0	2185	766027.3531	4334381.149	2	0	13	29.83403091	1	0.902097902	8.835323257	113.9272014	60.883002	0	0	0.844444444	9.126883367	225.5128426	122.665914	0	0	0.819413093	10.06875676	423.5295684	241.628562	1.832544	1	0.821247892	10.54997857	611.2081403	355.726242	1.968894	1	1	0.441774	60.883002	122.665914	243.461106	357.695136	0	0	0	0	1.696194	1	1.832544	1
9390	3326	1	2189	766021.6431	4334399.518	2	1	15	21.64104024	1	0.87628866	10.40682869	99.06843351	56.705238	0	0	0.904761905	10.32930029	146.4910907	83.795256	0.70902	1	0.90647482	10.03115585	264.3477265	150.372234	1.25442	1	0.877068558	10.35699296	425.4028349	245.13003	1.25442	1	3	1.25442	57.932388	85.731426	152.853804	247.6116	0	0	0.70902	1	1.25442	1	1.25442	1
9391	3327	0	2189	766026.9709	4334387.418	2	0	12	26.01723653	1	0.913043478	9.33902518	120.4704497	65.644344	0	0	0.882845188	9.527761682	213.1681006	118.329984	0	0	0.850374065	10.02867425	382.7026346	217.767312	1.341684	1	0.832720588	10.32105438	542.8050213	312.56874	1.832544	1	3	1.25442	65.644344	118.329984	219.108996	314.401284	0	0	0	0	1.25442	1	1.696194	1
9392	3328	1	2189	766024.6674	4334399.393	2	1	8	19.12439982	1	0.885714286	10.16451217	103.5562355	58.60323	0	0	0.900621118	10.33607251	159.9559138	91.479942	1.25442	1	0.9	10.0819279	288.409848	164.094498	1.25442	1	0.879194631	10.36783967	449.9361822	259.714026	1.25442	1	3	1.25442	58.952286	93.083418	165.697974	261.317502	0	0	1.25442	1	1.25442	1	1.25442	1
9393	3329	1	2189	766025.8131	4334399.916	2	1	10	17.88265944	1	0.875	10.02496883	99.38804847	55.908954	0.267246	1	0.901234568	10.30668948	160.2084068	91.539936	1.25442	1	0.900990099	10.09735221	292.1287448	166.26519	1.25442	1	0.887133183	10.39887851	447.6652699	258.912288	1.25442	1	3	1.25442	56.7216	93.339756	168.06501	260.712108	0.267246	1	1.25442	1	1.25442	1	1.25442	1
9394	3330	1	2189	766025.6267	4334401.122	2	1	6	17.38835844	1	0.871287129	10.00959136	96.23148984	54.098226	0.267246	1	0.898734177	10.36164255	157.5625019	90.176436	1.25442	1	0.910652921	10.11639577	281.110401	160.194888	1.25442	1	0.898617512	10.42704444	440.3409729	254.979954	1.25442	1	3	1.25442	54.561816	91.6272	161.645652	256.430718	0.267246	1	1.25442	1	1.25442	1	1.25442	1
9395	3331	1	2189	766026.5894	4334400.325	2	0	13	17.01150429	1	0.876190476	9.957189918	99.27297549	55.696248	0.267246	1	0.903614458	10.2559829	163.0085995	92.93616	1.25442	1	0.904290429	10.09437076	292.0409822	166.167018	1.25442	1	0.891891892	10.39744287	448.4445734	259.430418	1.25442	1	3	1.25442	56.88522	95.112306	168.343164	261.606564	0.267246	1	1.25442	1	1.25442	1	1.25442	1
9396	3332	1	2189	766027.2622	4334402.232	2	1	10	15.41547311	1	0.87	10.12926655	96.55593566	54.83997	0.267246	1	0.901234568	10.3026972	160.0863335	91.469034	1.25442	1	0.922558923	10.11655623	286.9548682	163.549098	1.25442	1	0.911627907	10.55324083	444.2465434	258.759576	1.25442	1	3	1.25442	55.652616	93.268854	165.348918	260.559396	0.267246	1	1.25442	1	1.25442	1	1.25442	1
9397	3440	1	2183	766077.984	4334241.205	2	0	20	20.14734984	1	0.409090909	26.31634473	84.19308218	75.543354	0.659934	1	0.254901961	22.32935288	149.6680609	122.371398	7.651962	1	0.272727273	20.9554058	286.4268688	222.735906	22.459572	1	0.338129496	21.32123452	384.1886251	300.002724	23.686722	1	11	14.611266	78.384888	132.20496	247.377078	325.871046	0	0	6.992028	1	14.4531	1	15.68025	1
9398	3441	0	2183	766070.3985	4334240.117	2	0	29	14.93465171	1	0.171428571	19.54234443	88.56359453	64.569906	6.992028	1	0.181818182	22.63464762	190.8775752	153.682812	18.18909	1	0.302521008	21.39268704	326.8638587	254.59272	23.686722	1	0.352112676	21.12780159	393.83342	304.322292	23.686722	1	11	14.611266	71.561934	171.871902	278.279442	328.009014	6.332094	1	11.546118	1	15.68025	1	15.68025	1
9399	3442	1	2183	766072.4842	4334235.571	2	0	16	12.27592142	1	0.205882353	19.65778653	80.58602853	59.01228	7.651962	1	0.185714286	22.23715155	184.7083473	148.332438	19.994364	1	0.304347826	21.26344329	307.6474088	239.196078	23.686722	1	0.409090909	20.80688517	418.3098351	321.120612	23.686722	1	11	14.611266	68.060466	169.723026	264.279024	346.203558	6.992028	1	11.987892	1	15.68025	1	15.68025	1
9400	3443	1	2178	766073.1859	4334229.766	2	0	23	9.581229122	1	0.206896552	20.82306414	63.52481392	47.297088	14.556726	1	0.260273973	19.46792233	161.5497507	117.822762	21.390588	1	0.387096774	20.69226453	321.4588899	247.535244	23.686722	1	0.5	19.82685165	491.9147861	370.910178	24.346656	1	11	14.611266	64.73898	142.098516	274.107132	398.142	9.969912	1	13.384116	1	15.68025	1	16.340184	1
9401	3444	1	2178	766067.6488	4334228.314	2	0	19	3.90932895	1	0.068181818	19.85195205	88.08467135	64.482642	19.33443	1	0.223684211	19.83031465	169.695855	124.394832	23.686722	1	0.396946565	20.71210155	344.2157528	264.388104	23.686722	1	0.489247312	20.21086445	491.0163443	372.050064	24.346656	1	11	14.611266	85.785966	150.050448	290.04372	398.365614	13.384116	1	15.68025	1	15.68025	1	16.340184	1
9402	3445	1	2178	766063.55	4334231.616	2	0	24	5.105762975	1	0.090909091	19.54606816	117.2658932	85.431456	19.33443	1	0.215189873	20.06383256	182.3576057	133.928424	23.686722	1	0.333333333	21.68437505	325.812311	253.889154	23.686722	1	0.447674419	20.7743872	471.4180915	360.133074	24.346656	1	11	14.611266	107.90739	160.75665	280.71738	387.621234	11.987892	1	15.68025	1	15.68025	1	16.340184	1
9403	3446	1	2178	766069.0883	4334224.724	2	0	10	5.253161133	1	0.058823529	21.30844903	66.26640948	49.527774	19.33443	1	0.282051282	19.74208702	174.1521825	127.54179	23.686722	1	0.438848921	20.14013406	348.6475056	265.47345	24.346656	1	0.54589372	19.43893877	515.5892231	387.45216	24.346656	1	11	14.611266	69.407604	151.773912	290.365506	412.344216	13.384116	1	15.68025	1	16.340184	1	16.340184	1
9404	3447	1	2178	766067.8111	4334225.278	2	0	9	3.86383375	1	0.052631579	20.78962081	76.3324218	56.574342	19.33443	1	0.25	19.90884399	170.8476522	125.382006	23.686722	1	0.432835821	20.47607299	344.0309335	262.970064	24.346656	1	0.539215686	19.69085396	518.6947955	391.21542	24.346656	1	11	14.611266	76.350546	149.510502	287.758494	416.00385	13.384116	1	15.68025	1	16.340184	1	16.340184	1
9405	3448	1	2178	766068.7274	4334224.052	2	0	21	5.203033215	1	0.058823529	20.90454496	63.9766665	47.66796	19.33443	1	0.294871795	19.67612767	173.0259411	126.690966	23.686722	1	0.443661972	19.92751091	350.7127626	266.395176	24.346656	1	0.552884615	19.33388067	513.3048468	385.314192	24.346656	1	11	14.611266	69.407604	152.782902	293.147046	412.066062	13.384116	1	15.68025	1	16.340184	1	16.340184	1
9407	3450	1	2178	766062.1718	4334229.285	2	0	22	3.384663652	1	0.122807018	19.52921514	117.0864676	85.284198	21.799638	1	0.215189873	20.0523904	182.068977	133.775712	23.686722	1	0.365853659	21.4399878	336.0740366	260.733924	24.346656	1	0.474860335	20.79963942	493.7806816	377.52588	24.346656	1	11	14.611266	109.723572	160.10217	287.720316	404.512272	14.4531	1	15.68025	1	16.340184	1	16.340184	1
9408	3451	1	2178	766067.4961	4334211.668	2	0	21	9.377755628	1	0.35	19.84850027	79.57164305	58.014198	17.91639	1	0.511363636	18.8511237	199.3542877	143.423838	18.985374	1	0.616766467	17.34819102	345.9838669	244.573722	23.686722	1	0.646551724	18.33632071	539.7901593	390.58821	24.346656	1	11	14.611266	78.335802	164.814426	270.665658	417.34008	11.966076	1	13.03506	1	16.340184	1	16.340184	1
9410	3453	1	2174	766059.9373	4334230.007	2	0	17	3.486718165	1	0.137931034	19.3716779	118.3479539	85.960494	21.799638	1	0.194805195	20.01059042	175.9211832	128.85075	23.686722	1	0.333333333	21.8500742	336.914102	262.99188	24.346656	1	0.456647399	21.22330256	491.3597922	378.322164	24.346656	1	11	14.611266	109.336338	154.113678	288.914742	404.245026	14.4531	1	15.68025	1	16.340184	1	16.340184	1
9411	3454	1	2174	766058.9651	4334232.584	2	0	20	4.242577467	1	0.118644068	19.57677195	126.118535	91.970802	20.403414	1	0.192307692	19.91440015	177.5425092	129.77793	23.686722	1	0.294642857	22.02223248	316.8111201	248.636952	23.686722	1	0.443786982	21.30445963	481.0073723	371.319228	24.346656	1	11	14.611266	114.555816	155.646252	274.505274	397.847484	13.056876	1	15.68025	1	15.68025	1	16.340184	1
9412	3455	1	2178	766061.6576	4334221.302	2	0	23	1.266802514	1	0.152173913	20.13454742	90.34317409	66.331548	21.957804	1	0.219178082	19.92485885	165.6164738	121.253328	23.026788	1	0.478873239	19.6037992	352.5601988	257.81058	24.346656	1	0.553921569	19.67918368	515.8289118	390.75183	24.346656	1	11	14.611266	91.174518	147.165282	285.042402	417.983652	14.611266	1	15.68025	1	16.340184	1	16.340184	1
9413	3456	1	2174	766058.1217	4334225.919	2	0	21	2.06194391	1	0.145454545	19.93080134	112.4848532	82.32813	23.026788	1	0.189873418	19.96349127	181.0235849	132.592194	23.686722	1	0.420289855	19.88454068	349.4859178	256.621608	24.346656	1	0.502793296	21.12522189	505.8759051	389.437416	24.346656	1	11	14.611266	107.760132	158.68413	283.373478	416.189286	15.68025	1	15.68025	1	16.340184	1	16.340184	1
9414	3457	1	2174	766057.3908	4334217.316	2	0	16	2.23143502	1	0.166666667	20.30701849	97.51958226	71.970984	21.957804	1	0.28	20.0236702	170.2416598	124.645716	23.686722	1	0.493243243	20.22183178	387.5543153	287.703954	24.346656	1	0.602941176	18.90674125	493.0979465	360.678474	24.346656	1	11	14.611266	95.325012	149.728662	313.446834	386.421354	14.611266	1	16.340184	1	16.340184	1	16.340184	1
9416	3459	1	2174	766056.0305	4334223.418	2	0	20	4.245544475	1	0.163265306	20.57076202	99.82447585	73.852614	23.026788	1	0.213333333	19.97153146	172.2697341	126.172836	23.026788	1	0.427536232	20.18839837	357.6469503	264.524454	24.346656	1	0.516666667	20.96536629	501.4623753	385.963218	24.346656	1	11	14.611266	99.061002	151.381224	291.05271	412.491474	15.68025	1	15.68025	1	16.340184	1	16.340184	1
9417	3460	1	2178	766056.1493	4334235.316	2	0	17	1.490535393	1	0.158730159	20.00510139	145.7278008	106.95294	16.03476	1	0.185185185	20.41085923	193.403438	143.145684	23.686722	1	0.266055046	22.50445621	318.7172516	251.358498	23.686722	1	0.433962264	21.50249155	457.1108138	353.03742	24.346656	1	11	14.611266	124.563906	168.408612	276.621426	378.960282	12.615102	1	15.68025	1	15.68025	1	16.340184	1
9418	3461	1	2174	766053.8468	4334222.714	2	0	32	6.04194381	1	0.176470588	20.01029147	101.6398363	74.250756	23.026788	1	0.197368421	19.72089737	168.9046669	123.025878	23.686722	1	0.4	20.26313388	336.2535877	248.571504	24.346656	1	0.516666667	21.07676004	506.6405501	390.075534	24.346656	1	11	14.611266	102.86244	152.297496	278.503056	420.007086	15.68025	1	16.340184	1	16.340184	1	16.340184	1
9420	3463	1	2174	766050.6757	4334223.866	2	0	14	7.792432226	1	0.191489362	20.76134228	95.00529948	70.525674	23.026788	1	0.194444444	20.04762847	161.3779388	118.368162	23.686722	1	0.352459016	20.69097641	323.1901125	240.499584	24.346656	1	0.49112426	21.64640078	493.9627186	383.33439	24.346656	1	11	14.611266	94.621446	143.123868	265.915224	408.75003	15.68025	1	16.340184	1	16.340184	1	16.340184	1
9421	3464	1	2174	766052.2185	4334231.496	2	0	25	3.990680674	1	0.160714286	19.42035015	113.5633367	82.279044	21.630564	1	0.2125	20.35689627	189.3123817	140.129622	23.686722	1	0.298245614	22.43399676	330.9724468	260.766648	24.346656	1	0.451219512	21.38400949	468.8206318	361.62747	24.346656	1	11	14.611266	107.318358	167.225094	288.522054	389.382876	14.284026	1	15.68025	1	16.340184	1	16.340184	1
9423	3466	1	2174	766049.4492	4334231.914	2	0	20	3.867298831	1	0.18	19.8507948	108.8839187	79.51932	15.374826	1	0.2125	20.5591201	192.2569653	142.927524	23.686722	1	0.300884956	21.46917632	312.5117185	236.305458	24.346656	1	0.426751592	21.94987703	465.2134122	362.625552	24.346656	1	1	1.068984	97.075746	168.795846	262.833714	389.153808	12.615102	1	15.68025	1	16.340184	1	16.340184	1
9425	3468	1	2178	766051.1789	4334236.892	2	0	23	4.691499317	1	0.192307692	20.18934759	123.3307845	91.147248	12.484206	1	0.197530864	20.49932248	194.8056277	144.389196	23.686722	1	0.3	22.79945652	328.887597	260.826642	23.686722	1	0.388888889	22.03197676	423.9492572	330.926904	24.346656	1	11	14.611266	106.51662	170.961084	287.39853	358.158726	10.646208	1	15.68025	1	15.68025	1	16.340184	1
9426	3469	1	2178	766045.8922	4334234.484	2	0	25	2.922975239	1	0.239130435	20.30815237	115.5344005	85.475088	7.133832	1	0.227848101	20.63859523	193.4834075	144.034686	23.026788	1	0.299065421	21.17272044	285.9623177	215.154846	24.346656	1	0.385135135	22.22122737	444.37281	347.408892	24.346656	1	1	1.068984	96.01767	170.470224	242.910252	375.164298	4.374108	1	15.68025	1	16.340184	1	16.340184	1
9427	3470	1	2178	766046.5692	4334245.82	2	0	22	14.27715981	1	0.179487179	20.06204661	104.3792108	76.830498	4.041414	1	0.238095238	21.26407097	183.835881	138.100734	6.430266	1	0.327433628	22.54656001	333.3184612	263.390022	23.686722	1	0.376811594	22.43777577	415.2561099	326.754594	25.082946	1	1	1.068984	83.511648	147.170736	289.71648	354.477276	2.64519	1	4.374108	1	15.68025	1	17.076474	1
9428	3472	0	2178	766051.725	4334243.169	2	0	16	9.498970306	1	0.159090909	20.18631169	117.786142	86.674968	5.770332	1	0.2	20.61321814	196.3827367	145.998126	14.065866	1	0.290909091	22.6404814	328.4390372	259.997634	23.686722	1	0.364341085	22.38442539	389.3154713	306.073026	23.686722	1	11	14.611266	92.4453	160.063992	283.684356	329.759748	3.714174	1	10.646208	1	15.68025	1	15.68025	1
9429	3471	1	2178	766050.6815	4334243.801	2	0	13	10.48561791	1	0.177777778	20.38350263	119.6960839	88.376616	5.770332	1	0.205479452	21.15931631	195.4361605	146.510802	14.065866	1	0.3	22.65766019	325.1492942	257.59242	23.686722	1	0.358778626	22.44955013	394.6233339	310.6053	23.686722	1	11	14.611266	95.068674	161.498394	282.200868	335.213748	3.714174	1	10.646208	1	15.68025	1	15.68025	1
9430	3473	1	2178	766054.0902	4334243.166	2	0	17	8.939597712	1	0.136363636	19.99473615	113.5211846	82.857168	5.770332	1	0.184210526	20.71423098	198.0273772	147.432528	14.065866	1	0.28440367	22.28536207	313.102687	246.488076	23.686722	1	0.366412214	22.22133233	388.0680944	304.322292	23.686722	1	11	14.611266	90.203706	163.0746	271.751004	329.58522	3.714174	1	10.646208	1	15.68025	1	15.68025	1
9431	3474	1	2178	766043.5326	4334255.403	2	0	27	23.91623795	1	0.269230769	21.72187837	85.27769615	64.335384	0	0	0.3	20.37901734	140.8537158	104.193216	3.305124	1	0.326315789	22.88266329	307.7583865	245.599074	11.513394	1	0.381818182	21.53308521	459.6602513	356.571612	29.96973	1	1	1.068984	68.31135	111.474306	261.088434	390.517308	0	0	2.64519	1	9.457236	1	20.894274	1
9432	3475	1	2178	766048.4342	4334255.811	2	0	20	22.53139379	1	0.21875	20.72165767	97.3386434	72.598194	0	0	0.26	20.66503032	144.1849509	107.138376	3.305124	1	0.319148936	22.93802392	305.642993	243.919242	10.25352	1	0.344827586	22.08414991	421.283016	329.836104	27.220914	1	11	14.611266	74.779794	112.6251	256.354362	359.238618	0	0	2.64519	1	8.197362	1	18.145458	1
9433	3476	1	2178	766051.7329	4334249.962	2	0	19	16.03355106	1	0.157894737	20.65844691	109.6093479	81.466398	2.23614	1	0.229508197	23.19521894	198.6620038	161.389314	5.770332	1	0.281553398	22.50185178	302.8560759	240.254154	21.063348	1	0.362962963	22.51780904	407.2702718	320.793372	25.082946	1	11	14.611266	85.671432	169.12854	263.286396	347.845212	1.576206	1	3.714174	1	13.056876	1	17.076474	1
9434	3477	1	2178	766046.3737	4334260.577	2	0	17	27.69876938	1	0.217391304	21.356285	73.09528072	54.725436	0	0	0.311111111	20.47687294	132.5795648	98.33562	0.659934	1	0.352272727	23.27293771	297.8870522	239.277888	7.166556	1	0.3625	21.16584413	448.6295819	346.95621	20.130714	1	11	14.611266	56.301642	100.57176	248.02065	368.66313	0	0	0	0	5.110398	1	15.642072	1
